Metadata_platename,Metadata_well,sen_score,std_sen_score,cell_no,number_sen
E31L459-3,A10,2.698841207110007,0.733380571548791,886,229
E31L459-3,A11,2.5835395269299246,0.6812081361170551,772,146
E31L459-3,A12,2.7033055481426733,0.6903023571155366,907,208
E31L459-3,A13,2.6286626879446477,0.6771466018629074,646,126
E31L459-3,A14,2.5802798047043223,0.6745127074972003,720,145
E31L459-3,A15,2.680633834406936,0.7163342776540934,952,241
E31L459-3,A16,2.5247751819489217,0.8241520781711686,684,152
E31L459-3,A17,2.635782332056494,0.7216117412390181,596,138
E31L459-3,A18,2.594947490446221,0.8144039989380298,939,236
E31L459-3,A19,2.7217704070333344,0.7171876424925032,689,176
E31L459-3,A20,2.6714356183466683,0.7235310973237808,933,224
E31L459-3,A21,2.8115748242663643,0.6499829388738966,574,171
E31L459-3,A22,2.6647391507908513,0.7131027316922656,972,223
E31L459-3,A23,2.6973620713248456,0.6637771587408688,554,132
E31L459-3,A24,2.724292809510816,0.6325073044003892,496,111
E31L459-3,B01,2.7200391293851216,0.7352037338088784,1019,263
E31L459-3,B02,2.6347481477262025,0.7156568877996657,1014,217
E31L459-3,B03,2.735842968720999,0.7008692123296422,961,242
E31L459-3,B04,2.7003875063241187,0.6890884951090783,941,234
E31L459-3,B05,2.6528908516785643,0.7184407405014506,924,197
E31L459-3,B06,2.682111411888039,0.7102496173283274,1000,233
E31L459-3,B07,2.7204482784675843,0.7049105194241964,901,230
E31L459-3,B08,2.7389834448416397,0.699631903255695,928,237
E31L459-3,B09,2.518616140210235,0.759772269900537,961,171
E31L459-3,B10,2.6477714028230452,0.6841232112348549,998,212
E31L459-3,B11,2.74583737401833,0.6662234355697126,840,208
E31L459-3,B12,2.739377148816466,0.7285853638683446,1019,257
E31L459-3,B13,2.7020016648595653,0.6973291547097448,1078,251
E31L459-3,B14,2.7121815029544805,0.6581040604639317,1034,236
E31L459-3,B15,2.7014139270276045,0.6842954536436601,977,230
E31L459-3,B16,2.6461099833269386,0.6982045492814477,967,207
E31L459-3,B17,2.7229032196904295,0.6841987552995077,777,181
E31L459-3,B18,2.6793146540757093,0.685921636639705,954,210
E31L459-3,B19,2.580862683145713,0.6584052771034767,605,105
E31L459-3,B20,2.4479643575843126,0.7134846067558308,853,158
E31L459-3,B21,2.7179103277141134,0.7376607079063953,711,173
E31L459-3,B22,2.6906275039226917,0.7464689994723765,990,247
E31L459-3,B23,2.749138577938109,0.7450360508930591,1068,302
E31L459-3,B24,2.808940780000482,0.728077057835476,1154,352
E31L459-3,C01,2.653822846215797,0.7123718152553989,906,204
E31L459-3,C02,2.697159974245878,0.735961809285587,1069,272
E31L459-3,C03,2.7357377597616233,0.7007423174871701,1260,320
E31L459-3,C04,2.7067421472734465,0.7127318110021422,1019,269
E31L459-3,C05,2.685466198245641,0.7224582781282902,1331,305
E31L459-3,C06,2.763091781917856,0.6909082392085495,1055,271
E31L459-3,C07,2.6512286822792652,0.73669178105364,1003,245
E31L459-3,C08,2.66329176000213,0.7597623839321515,1008,250
E31L459-3,C09,2.739933538907868,0.7194590118129754,1148,312
E31L459-3,C10,2.7063000590789654,0.7222294937146839,1134,281
E31L459-3,C11,2.6793170173295358,0.716513067610491,1073,254
E31L459-3,C12,2.768166928189473,0.6617998243406695,1248,314
E31L459-3,C13,2.7636634475357535,0.7125089810359687,1095,299
E31L459-3,C14,2.6682457934602732,0.7470633460706173,1007,255
E31L459-3,C15,2.729807143961612,0.7158361518647023,1116,306
E31L459-3,C16,2.7195934083946414,0.6715350649356246,934,220
E31L459-3,C17,2.781066575326573,0.637218570201739,746,167
E31L459-3,C18,2.7769638092387843,0.6882465554772886,1092,288
E31L459-3,C19,2.624154156083422,0.6920034763991311,1064,218
E31L459-3,C20,2.7545326750370376,0.6922545736273661,1089,287
E31L459-3,C21,2.7326696963502037,0.717369381944366,1109,275
E31L459-3,C22,3.0379204301033482,0.6731810641772064,256,109
E31L459-3,C23,2.6785866163500622,0.7431293362464568,1138,282
E31L459-3,C24,2.7275801319719255,0.7197804958656989,971,266
E31L459-3,D01,2.7724508665694008,0.7001041219536387,1024,282
E31L459-3,D02,2.668369187823264,0.7200582209734084,1155,275
E31L459-3,D03,2.7450571466723774,0.7089662439313711,1119,308
E31L459-3,D04,2.681647115350824,0.709813846854985,1213,288
E31L459-3,D05,2.7619812012636826,0.6661413891822064,823,213
E31L459-3,D06,2.69125842579478,0.7055389926606586,1274,299
E31L459-3,D07,2.816862318406226,0.7010787195575962,1303,348
E31L459-3,D08,2.7458832915192746,0.6921030896653282,959,250
E31L459-3,D09,2.36607214213178,0.7662739891923512,1211,177
E31L459-3,D10,2.7671382746495308,0.7189647834559839,1240,342
E31L459-3,D11,2.715838678858624,0.732689026530353,1238,310
E31L459-3,D12,2.7842747087617816,0.6717059613482639,1079,271
E31L459-3,D13,2.7308632263623887,0.7099691644610151,1207,299
E31L459-3,D14,2.75958671198702,0.7274442993792074,1205,325
E31L459-3,D15,2.7777069961857612,0.695360178921353,1120,298
E31L459-3,D16,2.8002773331135247,0.6625835738612343,1214,321
E31L459-3,D17,2.693680478202833,0.7012759002336355,1096,271
E31L459-3,D18,2.720972143656052,0.6999819151932641,1110,274
E31L459-3,D19,2.7503379245780195,0.713785040862162,1112,275
E31L459-3,D20,2.657101998484091,0.6781231163710157,1058,228
E31L459-3,D21,2.704051693980856,0.6821227695553299,1134,256
E31L459-3,D22,2.744601363697354,0.7027319935192798,1147,292
E31L459-3,D23,2.713588194136758,0.7231437937661845,1038,261
E31L459-3,D24,2.759711994731073,0.710122293555074,1053,291
E31L459-3,E01,2.659610784092142,0.7363074356362749,977,237
E31L459-3,E02,2.6676169408446544,0.7420793560307883,1069,272
E31L459-3,E03,2.81107928656612,0.6919379313603782,187,65
E31L459-3,E04,2.756688524980073,0.6986406747986718,1017,261
E31L459-3,E05,2.692315560453085,0.6868947293573837,1174,267
E31L459-3,E06,2.625762282464796,0.7349886929492019,1254,260
E31L459-3,E07,2.752693886714393,0.7047883835300068,1205,318
E31L459-3,E08,2.7880994528576077,0.7172067070739311,1378,376
E31L459-3,E09,2.750510331960861,0.7039263632764833,1220,316
E31L459-3,E10,2.7427071482442953,0.6948011058417665,1320,332
E31L459-3,E11,2.7287563066693274,0.7045076789115466,1158,293
E31L459-3,E12,2.790328779755635,0.6850729790919129,1277,340
E31L459-3,E13,2.767101115295689,0.7061252957644499,1260,344
E31L459-3,E14,2.6984837269390347,0.7365327184082358,1152,302
E31L459-3,E15,2.694737340579438,0.7045196131113234,1127,255
E31L459-3,E16,2.6178826149766765,0.7040150499920212,1056,222
E31L459-3,E17,2.7577191001013364,0.6756685193100614,1102,279
E31L459-3,E18,2.7628207487424707,0.6806148634244034,1047,261
E31L459-3,E19,2.7009707756072068,0.6947810470928681,1227,296
E31L459-3,E20,2.791857276924241,0.7232015236888544,1202,337
E31L459-3,E21,2.7633704208114462,0.7115294967176725,1063,290
E31L459-3,E22,2.7305131356522367,0.677045768883178,1275,308
E31L459-3,E23,2.6773614547718454,0.7278361650250539,1208,293
E31L459-3,E24,2.6608263177013036,0.7657157760454635,1037,272
E31L459-3,F01,2.737236184514981,0.7227088513349477,968,260
E31L459-3,F02,2.6817859191570412,0.7385692278232617,1156,274
E31L459-3,F03,2.6983386970978125,0.6851469214481921,1267,289
E31L459-3,F04,2.734502521096393,0.702643456868909,1272,328
E31L459-3,F05,2.775561996575221,0.6855908444504344,1311,326
E31L459-3,F06,2.7131008584513023,0.6968305674865886,1254,314
E31L459-3,F07,2.5382656937838806,0.7746015114610215,1264,254
E31L459-3,F08,2.648803738270196,0.71405103422415,1248,281
E31L459-3,F09,2.795042377293726,0.6800342040786039,1253,347
E31L459-3,F10,2.7688952024632836,0.7042052645630199,1258,357
E31L459-3,F11,2.6437299628748563,0.7457293491841558,1322,316
E31L459-3,F12,2.770918901883499,0.7234280479582549,1148,308
E31L459-3,F13,2.8053084349083215,0.7018653748541218,1186,340
E31L459-3,F14,2.7379458497382942,0.6759672928188417,1198,287
E31L459-3,F15,2.748611137015021,0.7046331262975283,1329,348
E31L459-3,F16,2.473690006711603,0.7046132543095179,926,147
E31L459-3,F17,2.7259231820840126,0.7585229989287605,1152,311
E31L459-3,F18,2.753869057775084,0.7034377853935343,1197,323
E31L459-3,F19,2.598153547052424,0.7563447445457501,877,207
E31L459-3,F20,2.7554313800938997,0.6973652369189802,1150,304
E31L459-3,F21,2.8614387641743195,0.6995294667096434,1212,379
E31L459-3,F22,2.7713006504046946,0.7213038556508904,1143,307
E31L459-3,F23,2.746794641717068,0.7068904362743798,1084,274
E31L459-3,F24,2.6883328171710175,0.7185756621185786,1036,269
E31L459-3,G01,2.738716808739088,0.755177665977906,1067,303
E31L459-3,G02,2.67523033132914,0.7458735213988957,1101,279
E31L459-3,G03,2.730743694891818,0.6977321241105096,1332,342
E31L459-3,G04,2.725491511628807,0.6966913808528127,1181,287
E31L459-3,G05,2.7315086374233415,0.7186681345226376,1398,370
E31L459-3,G06,2.720684528469709,0.7330120387778208,1605,415
E31L459-3,G07,2.8919213209864862,0.7064376262015605,1367,461
E31L459-3,G08,2.7874512914014957,0.6895189427306765,1330,374
E31L459-3,G09,2.710757821690113,0.7121216441186281,1169,278
E31L459-3,G10,2.7172995084497438,0.6743879060902035,1024,244
E31L459-3,G11,2.6828972229530654,0.6684847077769633,457,99
E31L459-3,G12,2.828084490490324,0.7070949016472764,1206,348
E31L459-3,G13,2.808268704704976,0.701296958909472,1282,367
E31L459-3,G14,2.8068979721649336,0.6849175944252964,1335,374
E31L459-3,G15,2.752589725180743,0.6810931890048766,1274,319
E31L459-3,G16,2.7535867456509995,0.7179194100311577,1274,338
E31L459-3,G17,2.7896487930560165,0.717049338408578,1209,343
E31L459-3,G18,2.7573578394892935,0.7079564424404745,1218,317
E31L459-3,G19,2.7796220644684424,0.6859988801062733,1300,352
E31L459-3,G20,2.7363054206424,0.6974113277989419,1247,321
E31L459-3,G21,2.758754573644378,0.7136254182047703,1193,318
E31L459-3,G22,2.7205211877474915,0.7124189648093566,1066,268
E31L459-3,G23,2.693066131863582,0.7382658661632358,1130,287
E31L459-3,G24,2.7603721283610763,0.7174999721768401,1017,275
E31L459-3,H01,2.731071334101174,0.7266074323156472,1117,294
E31L459-3,H02,2.7109076288226004,0.7264311981482392,1227,310
E31L459-3,H03,2.7233109692147295,0.7259838963564536,1227,305
E31L459-3,H04,2.7620796231359943,0.7400628060705202,1400,411
E31L459-3,H05,2.779171369527183,0.7042415206244009,1350,369
E31L459-3,H06,2.7838211361707637,0.6738778318715806,1384,383
E31L459-3,H07,2.735884508641482,0.7154661072403685,1397,385
E31L459-3,H08,2.8081634470178365,0.694581008311959,1296,360
E31L459-3,H09,2.568308697124686,0.7455547632936715,1633,323
E31L459-3,H10,2.8820103971105,0.6882535683810697,1990,624
E31L459-3,H11,2.7901034734346046,0.6837921606063778,1337,357
E31L459-3,H12,2.80844232797943,0.7035781724631912,1582,457
E31L459-3,H13,2.750823870183315,0.676485954013516,1358,346
E31L459-3,H14,2.7386283777219274,0.7059607608026395,1206,309
E31L459-3,H15,2.796424345438422,0.6681575047950761,1301,351
E31L459-3,H16,2.7774164454786296,0.6834592902137612,1201,320
E31L459-3,H17,2.713297148805328,0.7295656776207193,1374,351
E31L459-3,H18,2.8423106383113033,0.74094887824812,1366,440
E31L459-3,H19,2.8865120730281384,0.6819357987875325,1305,408
E31L459-3,H20,2.7421065956576443,0.7050797981997285,1341,363
E31L459-3,H21,2.831467939514225,0.707419013039199,894,266
E31L459-3,H22,2.541470747954202,0.47402346808546536,67,7
E31L459-3,H23,2.7246695837350003,0.7747751166746705,1005,275
E31L459-3,H24,2.695396067686462,0.7244461238703465,1077,267
E31L459-3,I01,2.7299465326112746,0.7664800232424885,936,264
E31L459-3,I02,2.691379707623508,0.7326243846757866,1223,322
E31L459-3,I03,2.678746431714205,0.7468700787561339,1328,342
E31L459-3,I04,2.787731687681106,0.6830321525048617,1262,336
E31L459-3,I05,2.7104086515584584,0.6995595656469519,1322,317
E31L459-3,I06,2.8533755222853068,0.6900475857076297,1022,292
E31L459-3,I07,2.7564049205664447,0.7226263751949666,1291,335
E31L459-3,I08,2.767091654366971,0.6882787559379592,1340,353
E31L459-3,I09,2.7486220865828397,0.717876753053589,1423,384
E31L459-3,I10,2.79042614457526,0.7152710279963884,1210,325
E31L459-3,I11,2.804434506762104,0.6781503382682392,1294,382
E31L459-3,I12,2.7901829011266055,0.691498671261887,1147,319
E31L459-3,I13,2.742140046907811,0.7161558150094322,1012,258
E31L459-3,I14,2.3265899458658197,0.7491443168053319,1086,140
E31L459-3,I15,2.977462669618268,0.7704888252574885,311,126
E31L459-3,I16,2.7585750925692345,0.7237847946513234,1220,314
E31L459-3,I17,2.755912680222499,0.7324750546461913,1230,311
E31L459-3,I18,2.7478688747241606,0.7066382770532635,1323,346
E31L459-3,I19,2.742257963374769,0.7269705867228532,1451,396
E31L459-3,I20,2.7791653345978546,0.6968603463565345,1264,378
E31L459-3,I21,2.818981928482511,0.6965819322558857,1222,349
E31L459-3,I22,2.392062898107002,0.5829507636350933,154,20
E31L459-3,I23,2.769653313793261,0.7018088436833306,1219,348
E31L459-3,I24,2.7255775695783893,0.7706583450272994,1044,293
E31L459-3,J01,2.7532756951082686,0.7042453686895198,1308,341
E31L459-3,J02,2.725478057843624,0.6989887317899486,1146,284
E31L459-3,J03,2.734467731070831,0.6786116177075594,1159,267
E31L459-3,J04,2.706595244301835,0.7184279590413295,1253,290
E31L459-3,J05,2.7678611659354826,0.71410369262416,1341,361
E31L459-3,J06,2.711335788688486,0.6835989543827293,1201,288
E31L459-3,J07,2.7782628014841078,0.7202773421551903,1292,359
E31L459-3,J08,2.737515694384529,0.672560093324106,1258,316
E31L459-3,J09,2.723019014844627,0.7168364408493721,1269,329
E31L459-3,J10,2.764703537683015,0.6950583995295224,1161,296
E31L459-3,J11,2.6976994538775227,0.7080830872496309,1444,333
E31L459-3,J12,2.6962982186069624,0.711302309013682,1249,306
E31L459-3,J13,2.7518130240094236,0.6749459877903957,1045,260
E31L459-3,J14,2.7916776971708197,0.7035216029617958,1245,342
E31L459-3,J15,2.799572715992075,0.7293985633191286,1484,464
E31L459-3,J16,2.7270432590523934,0.6967883480936322,1157,274
E31L459-3,J17,2.4247974981459004,0.7539620045724723,1465,240
E31L459-3,J18,2.6727938674919525,0.72686196161944,1250,303
E31L459-3,J19,2.70451966462625,0.7047744145090412,1149,277
E31L459-3,J20,2.825669073266129,0.7120871964608887,1209,349
E31L459-3,J21,2.729454114792055,0.7057278099984889,1227,305
E31L459-3,J22,2.7625221596609784,0.705067433731175,1195,317
E31L459-3,J23,2.7061071758916024,0.7132076609512004,1341,338
E31L459-3,J24,2.7960766567095487,0.7209127546633789,1245,347
E31L459-3,K01,2.710373528717836,0.7322375609870395,1302,336
E31L459-3,K02,2.7434343645370216,0.7194182111115747,1309,334
E31L459-3,K03,2.7915706803762177,0.6922060281077017,1369,368
E31L459-3,K04,2.7251969572341386,0.7165798297151762,1203,298
E31L459-3,K05,2.7375164523866484,0.7121345479995344,1349,358
E31L459-3,K06,2.7219579758301666,0.6930622204327451,1353,325
E31L459-3,K07,2.7480546915740707,0.7033931320789908,1062,268
E31L459-3,K08,2.6485995427333684,0.7060476237221044,1512,323
E31L459-3,K09,2.706295844985383,0.7289044856198215,1319,326
E31L459-3,K10,2.7728430579582626,0.6975708316555218,1269,343
E31L459-3,K11,2.7686647061236647,0.6840614341421535,1220,321
E31L459-3,K12,2.7344376990452948,0.6781886394850969,856,190
E31L459-3,K13,2.645864712070917,0.7373513474564671,1249,283
E31L459-3,K14,2.685661977326259,0.7156949640820106,1315,326
E31L459-3,K15,2.701674175281607,0.7001758533669636,1185,280
E31L459-3,K16,2.748385431136824,0.7051832346838195,1253,328
E31L459-3,K17,2.7968981266990975,0.6947668408213586,1204,340
E31L459-3,K18,2.755955787722167,0.7151488543011274,1223,336
E31L459-3,K19,2.6936990167784884,0.7042519531750892,1260,306
E31L459-3,K20,2.774420068990311,0.7200486965204226,1137,328
E31L459-3,K21,2.7409713430793072,0.7127195713074004,1254,320
E31L459-3,K22,2.4431447820028565,0.7326345695202937,187,31
E31L459-3,K23,2.644396571023017,0.7377903176319758,1125,260
E31L459-3,K24,2.6838391392808782,0.7728911554952268,1011,263
E31L459-3,L01,2.7782685085815584,0.7059238776158797,1179,337
E31L459-3,L02,2.6839076376317097,0.7265132539328366,1177,295
E31L459-3,L03,3.1649364538382727,0.6846247786198251,417,193
E31L459-3,L04,2.25084049252295,0.5768604724452949,1169,71
E31L459-3,L05,2.7466378921070396,0.6959959812743557,1263,317
E31L459-3,L06,2.71467606224406,0.7056838790347425,1249,306
E31L459-3,L07,2.666101634955684,0.6517770708556245,1152,239
E31L459-3,L08,2.7851897976145383,0.7029200814321707,1313,370
E31L459-3,L09,2.7111895844573493,0.7009033475339816,1209,293
E31L459-3,L10,2.7847373828581325,0.7001110762881836,1280,343
E31L459-3,L11,2.802918434235647,0.705676579497446,1223,332
E31L459-3,L12,2.7524671768176012,0.8203256256817013,105,38
E31L459-3,L13,2.8654866172044215,0.6812607231143343,1231,367
E31L459-3,L14,2.7357257246794613,0.6997619857634365,1208,303
E31L459-3,L15,2.7683524359305487,0.6934108767998949,1202,313
E31L459-3,L16,2.7637073780103223,0.6927397029355707,1332,349
E31L459-3,L17,2.8113712990991524,0.7068329270471364,1177,338
E31L459-3,L18,2.7583776763090864,0.6956322088960538,1247,323
E31L459-3,L19,2.7352652808808093,0.7065574075767557,1175,297
E31L459-3,L20,2.715057011784192,0.6991130028005204,1254,315
E31L459-3,L21,2.7665138405402527,0.6829455275329074,1141,296
E31L459-3,L22,2.5271470300649557,0.7503832582517493,1397,260
E31L459-3,L23,2.752174158558286,0.7370447687455234,1240,340
E31L459-3,L24,2.7776021413620438,0.7333021621089941,1177,336
E31L459-3,M01,2.897915229049151,0.7033570972982882,147,58
E31L459-3,M02,2.8882655473073013,0.7099093873175191,177,76
E31L459-3,M03,2.763380931981129,0.7026652733011272,1328,341
E31L459-3,M04,2.6759213426986377,0.7682097609116267,1199,296
E31L459-3,M05,2.744795688180961,0.6881845250111757,1233,311
E31L459-3,M06,2.7967814855093636,0.6904167117615698,1295,357
E31L459-3,M07,2.7763240468331305,0.6864182218325515,1164,317
E31L459-3,M08,2.7323020594276306,0.6903064746171362,1234,297
E31L459-3,M09,2.746808763763815,0.6894108279301915,1279,337
E31L459-3,M10,2.75676974999297,0.7149665266158182,1457,407
E31L459-3,M11,2.7021901811190125,0.6891480795334287,1257,288
E31L459-3,M12,2.805884009084492,0.683211506183916,1421,399
E31L459-3,M13,2.69380719893086,0.6927306676603581,1250,297
E31L459-3,M14,2.7151513004390755,0.6910356511898808,1210,292
E31L459-3,M15,2.7442499240435105,0.7107752305172075,1219,326
E31L459-3,M16,2.698410999919527,0.6970282569243644,1227,299
E31L459-3,M17,2.7015899422242167,0.6924648165813752,1213,285
E31L459-3,M18,2.749279812836689,0.6935335693997775,1247,310
E31L459-3,M19,2.6671238267322295,0.7197381873309555,1267,306
E31L459-3,M20,2.664547526652887,0.7169587009777585,1238,280
E31L459-3,M21,2.730302721684967,0.6948803019152322,1421,359
E31L459-3,M22,2.731066605554994,0.6811906559459098,1128,279
E31L459-3,M23,2.864539201880523,0.7112777977437894,163,63
E31L459-3,M24,2.888239523879424,0.6900328284056292,166,70
E31L459-3,N01,2.8662833574461004,0.7613918038880053,156,59
E31L459-3,N02,2.8886896335268397,0.6935281939424467,135,48
E31L459-3,N03,2.862402168998003,0.6698539201217112,1462,423
E31L459-3,N04,2.7603247161393196,0.6982351700358205,1369,344
E31L459-3,N05,2.9463289327756774,0.7186847629787804,298,111
E31L459-3,N06,2.7137267979402,0.6822055786287949,1173,270
E31L459-3,N07,2.732194627630609,0.6942692595416399,1070,261
E31L459-3,N08,2.8015139132871605,0.6834346458587467,1011,284
E31L459-3,N09,2.739300116325794,0.6892664254392435,1314,329
E31L459-3,N10,2.7863024325246575,0.7092334113223039,1290,358
E31L459-3,N11,2.702837209896693,0.6719515076717987,1291,308
E31L459-3,N12,3.2443121120254332,0.08486528285866136,4,3
E31L459-3,N13,2.7117057388008297,0.7085716873754047,1204,284
E31L459-3,N14,2.72852647054448,0.6941532539217717,1271,310
E31L459-3,N15,2.779881088066011,0.7180522382623368,1161,316
E31L459-3,N16,2.7740782616128725,0.7022635955166535,1197,317
E31L459-3,N17,2.7597542393325005,0.7110875868637516,1223,328
E31L459-3,N18,2.738005950884986,0.701687199359231,1240,315
E31L459-3,N19,2.7327977265353685,0.6847707753807636,1219,301
E31L459-3,N20,2.699839690064757,0.6970398026810297,1324,308
E31L459-3,N21,2.7081565528747142,0.6704989466902092,1237,295
E31L459-3,N22,2.7365104184068967,0.6777566864730398,1115,267
E31L459-3,N23,2.83858663360829,0.7537279161968815,138,58
E31L459-3,N24,2.9297383456384054,0.6938647606555771,140,62
E31L459-3,O01,2.9313506295418468,0.7440538790885216,122,51
